Campaign ID,Campaign,Audience segment,Cost,Impr.,Clicks
23061820288,McDonald's McDelivery AO Sep - Oct 2025 (YT) - Bumper,Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway,1.83,1144.0,1.0
23061820288,McDonald's McDelivery AO Sep - Oct 2025 (YT) - Bumper,restaurants mcdonald's,0.32,279.0,1.0
23062023277,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,1.06,1484.0,1.0
23062023277,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - Bumper,Mc Donalds Food and Promotions,0.21,366.0,1.0
23062023277,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - Bumper,restaurants mcdonald's,0.32,630.0,1.0
23062023805,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out,0.57,109.0,1.0
23062023805,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,3.93,817.0,1.0
23062023805,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - CPV,Fast Food Menus,0.61,147.0,1.0
23062023805,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - CPV,Mc Donalds Food and Promotions,1.13,227.0,1.0
23062023805,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - CPV,restaurants mcdonald's,1.07,212.0,1.0
23074917258,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - Bumper,Food & Dining › Fast Food Cravers,2.21,2477.0,1.0
23074917258,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - Bumper,Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway,1.19,1232.0,1.0
23084523094,McDonald's Dessert III Lotus Biscoff Oct - Nove 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out,1.5,2855.0,1.0
23084523094,McDonald's Dessert III Lotus Biscoff Oct - Nove 2025 (YT) - Bumper,Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway,0.79,825.0,1.0
23084523094,McDonald's Dessert III Lotus Biscoff Oct - Nove 2025 (YT) - Bumper,McDonald's Chicken 30 Days,0.07,111.0,1.0
23084692753,McDonald's Trust II October 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,1.08,1141.0,1.0
23084692753,McDonald's Trust II October 2025 (YT) - Bumper,Food & Drink › Food › Fast Food Meals,0.69,638.0,1.0
23084692753,McDonald's Trust II October 2025 (YT) - Bumper,Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway,1.12,1122.0,1.0
23084947105,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - CPV,Fast Food Menus,1.12,288.0,1.0
23084947105,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - CPV,Fast Food Restaurants,3.69,924.0,1.0
23084947105,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - CPV,restaurants mcdonald's,2.19,572.0,1.0
23117039682,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,6.41,1183.0,1.0
23117039682,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - CPV,Burger Restaurants,0.69,132.0,1.0
23117039682,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - CPV,Fast Food Restaurants,2.14,395.0,1.0
23117039682,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - CPV,restaurants mcdonald's,0.95,152.0,1.0
23117039682,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - CPV,McDonald's Maestro Custom Segment 2024.,8.13,1472.0,1.0
23117041842,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out,4.17,7482.0,1.0
23117041842,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,3.39,3181.0,1.0
23117041842,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - Bumper,Food & Drink › Food › Fast Food Meals,1.07,998.0,1.0
23117041842,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - Bumper,McDonald's Chicken 30 Days,0.17,259.0,1.0
23128434905,McDonald's McNuggets III Oct - Nov 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,8.59,1997.0,1.0
23128434905,McDonald's McNuggets III Oct - Nov 2025 (YT) - CPV,Fast Food Menus,0.98,171.0,1.0
23128434905,McDonald's McNuggets III Oct - Nov 2025 (YT) - CPV,restaurants mcdonald's,1.64,348.0,1.0
23128436618,McDonald's McNuggets III Oct - Nov 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,2.24,1520.0,1.0
23136085091,VID_OMD_HR-HR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025,Beauty & Wellness,55.49,65355.0,1.0
23150230785,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - Bumper,Food & Dining › Fast Food Cravers,1.55,2249.0,1.0
23150230785,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,3.24,3235.0,1.0
23150230785,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - Bumper,Mc Donalds Food and Promotions,0.35,492.0,1.0
23151276168,McDonald's Coffee Monday II Oct - Dec 2025 (YT) - Bumper,Food & Dining › Coffee Shop Regulars,6.2,7120.0,1.0
23151276168,McDonald's Coffee Monday II Oct - Dec 2025 (YT) - Bumper,Food & Dining › Fast Food Cravers,4.71,6010.0,1.0
23151653998,McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out,0.82,140.0,1.0
23151653998,McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,6.07,1309.0,1.0
23151658453,McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - Bumper,McDonalds Food,0.02,12.0,1.0
23156569103,McDonald's Coffee Monday II Oct - Dec 2025 (YT) - CPV,Coffee Shops,0.76,196.0,1.0
23159917831,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out,6.15,1175.0,1.0
23159917831,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - CPV,Fast Food Restaurants,3.08,668.0,1.0
23163446124,VID_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_20.10.-31.12.2025.,Shoppers › Value Shoppers,0.73,737.0,1.0
23197204073,McDonald's MOP Sep - Nov OSIJEK 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out,4.43,868.0,1.0
23197204073,McDonald's MOP Sep - Nov OSIJEK 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,12.12,2132.0,1.0
23197204073,McDonald's MOP Sep - Nov OSIJEK 2025 (YT) - CPV,restaurants mcdonald's,0.91,184.0,1.0
23199593493,McDonald's McDelivery AO Nov 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out,1.53,972.0,1.0
23199593493,McDonald's McDelivery AO Nov 2025 (YT) - Bumper,Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway,1.25,698.0,1.0
23201466461,McDonald's Farmburger Oct - Nov 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,5.7,1202.0,1.0
23201466461,McDonald's Farmburger Oct - Nov 2025 (YT) - CPV,Fast Food Menus,0.4,80.0,1.0
23201479909,McDonald's MOP Sep - Nov OSIJEK 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out,2.13,1828.0,1.0
23204814416,McDonald's McDelivery AO Nov 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,6.08,1382.0,1.0
23204814416,McDonald's McDelivery AO Nov 2025 (YT) - CPV,Mc Donalds Food and Promotions,1.13,220.0,1.0
23214557439,DIS_OMD_BA-BS_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_GDN_Awareness_1.11.-15.12.2025.,Beauty & Wellness,0.17,1084.0,1.0
23223237310,DIS_OMD_BA-BS_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_GDN_Consideration_1.11.-15.12.2025.,Lifestyles & Hobbies › Nightlife Enthusiasts,0.02,264.0,1.0
23232127383,VID_OMD_HR-HR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_YT_1.11.-31.12.2025.,Shoppers › Luxury Shoppers,1.32,1848.0,1.0
23232127383,VID_OMD_HR-HR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_YT_1.11.-31.12.2025.,Beauty & Personal Care › Hair Care Products,5.19,6336.0,1.0
23237552771,VID_OMD_HR-HR_MCC_MCC_MCCUnd_MCCUndivided_NA_GOO_BRD_Avent_YT_7.11.-30.11.2025,Baby & Children's Products › Childcare & Education › Childcare,2.23,1647.0,1.0
23237552771,VID_OMD_HR-HR_MCC_MCC_MCCUnd_MCCUndivided_NA_GOO_BRD_Avent_YT_7.11.-30.11.2025,Parental Status › Parents › Parents of Toddlers (1-2 years),1.05,1087.0,1.0
23240243956,McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - CPV,Fast Food Restaurants,2.63,553.0,1.0
23280469343,McDonald's Employer Image IV - Young Adults - Nov - Dec 2025 (VVC) - CPV,Employment › Temporary & Seasonal Jobs,0.04,3.0,1.0
23310621005,McDonald's Adventski kalendar December 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,1.22,326.0,1.0
23310621005,McDonald's Adventski kalendar December 2025 (YT) - CPV,Burger Restaurants,3.06,876.0,1.0
23314665535,McDonald's Adventski kalendar December 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,0.67,421.0,1.0
23315136637,McDonald's Fries December 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,1.08,317.0,1.0
23315136637,McDonald's Fries December 2025 (YT) - CPV,Coupons and Discount Codes,3.21,993.0,1.0
23315136637,McDonald's Fries December 2025 (YT) - CPV,restaurants mcdonald's,7.62,2324.0,1.0
23330173406,McDonald's Snack Menu AO III December 2025 (YT) - Bumper,Mc Donalds Food and Promotions,1.02,1233.0,1.0
23334197017,McDonald's Snack Menu AO III December 2025 (YT) - CPV,McDonald's Maestro Custom Segment 2024.,1.19,287.0,1.0
23339715288,McDonald's Sirious Winter December 2025 (YT) - CPV,Fast Food Menus,2.1,560.0,1.0
23344793168,McDonald's Sirious Winter December 2025 (YT) - Bumper,Food & Dining › Fast Food Cravers,5.25,3351.0,1.0
23351985054,McDonald's Happy Meal Playmobil December 2025 (YT) - Bumper,Food & Dining › Fast Food Cravers,1.73,1003.0,1.0
23357095577,McDonald's Happy Meal Playmobil December 2025 (YT) - CPV,Fast Food Restaurants,3.69,973.0,1.0
23359818609,McDonald's McDelivery x Glovo III Dec 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,1.54,820.0,1.0
23359818609,McDonald's McDelivery x Glovo III Dec 2025 (YT) - Bumper,Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway,1.54,719.0,1.0
23368942255,McDonald's McDelivery x Glovo III Dec 2025 (YT) - CPV,Fast Food Menus,0.28,37.0,1.0
22082586423,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - Bumper,Food & Dining › Fast Food Cravers,2.15,5822.0,0.0
22082586423,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out,0.02,20.0,0.0
22082586423,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,0.43,562.0,0.0
22082586423,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - Bumper,Mc Donalds Food and Promotions,0.58,1801.0,0.0
22082586423,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - Bumper,McDonalds Coffee,0.02,48.0,0.0
22082586423,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - Bumper,McDonalds Coupons,0.04,129.0,0.0
22082586423,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - Bumper,McDonalds Food,0.02,54.0,0.0
22082586423,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - Bumper,restaurants mcdonald's,0.37,1206.0,0.0
22083070983,McDonald's Coffee AO Jan - Mar 2025 (YT) - CPV,Coffee,0.25,97.0,0.0
22083070983,McDonald's Coffee AO Jan - Mar 2025 (YT) - CPV,Coffee Drinks,0.33,121.0,0.0
22083070983,McDonald's Coffee AO Jan - Mar 2025 (YT) - CPV,Coffee Shops,0.21,89.0,0.0
22083070983,McDonald's Coffee AO Jan - Mar 2025 (YT) - CPV,McDonalds Coffee,1.03,486.0,0.0
22083070983,McDonald's Coffee AO Jan - Mar 2025 (YT) - CPV,Specialty Coffee,0.02,5.0,0.0
22083070983,McDonald's Coffee AO Jan - Mar 2025 (YT) - CPV,McCafe - GA4,0.08,29.0,0.0
22088751824,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out,0.21,88.0,0.0
22088751824,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Dinner Out,0.03,8.0,0.0
22088751824,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - CPV,Burger Franchises,0.01,2.0,0.0
22088751824,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - CPV,Burger Restaurants,1.36,496.0,0.0
22088751824,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - CPV,Fast Food Franchises,0.03,10.0,0.0
22088751824,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - CPV,Fast Food Menus,0.72,267.0,0.0
22088751824,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - CPV,McDonalds Food,0.04,19.0,0.0
22088751824,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - CPV,restaurants mcdonald's,0.63,232.0,0.0
22089219752,McDonald's Coffee AO Jan - Mar 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out,0.02,26.0,0.0
22089219752,McDonald's Coffee AO Jan - Mar 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,0.49,673.0,0.0
22089219752,McDonald's Coffee AO Jan - Mar 2025 (YT) - Bumper,Coffee,0.07,199.0,0.0
22089219752,McDonald's Coffee AO Jan - Mar 2025 (YT) - Bumper,Coffee Drinks,0.07,201.0,0.0
22089219752,McDonald's Coffee AO Jan - Mar 2025 (YT) - Bumper,Coffee Shops,0.06,186.0,0.0
22089219752,McDonald's Coffee AO Jan - Mar 2025 (YT) - Bumper,McCafe - GA4,0.03,102.0,0.0
22099244537,McDonald's Breakfast AO Jan - Mar 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out,0.01,21.0,0.0
22099244537,McDonald's Breakfast AO Jan - Mar 2025 (YT) - Bumper,Breakfast Foods,0.02,47.0,0.0
22099244537,McDonald's Breakfast AO Jan - Mar 2025 (YT) - Bumper,Mc Donalds Food and Promotions,0.13,295.0,0.0
22099244537,McDonald's Breakfast AO Jan - Mar 2025 (YT) - Bumper,restaurants mcdonald's,0.07,151.0,0.0
22099305524,McDonald's Breakfast AO Jan - Mar 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out,0.07,38.0,0.0
22099305524,McDonald's Breakfast AO Jan - Mar 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Dinner Out,0.01,3.0,0.0
22099305524,McDonald's Breakfast AO Jan - Mar 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,1.1,464.0,0.0
22099305524,McDonald's Breakfast AO Jan - Mar 2025 (YT) - CPV,Burger Restaurants,0.42,163.0,0.0
22099305524,McDonald's Breakfast AO Jan - Mar 2025 (YT) - CPV,Fast Food Menus,0.3,132.0,0.0
22099305524,McDonald's Breakfast AO Jan - Mar 2025 (YT) - CPV,Fast Food Restaurants,1.17,492.0,0.0
22099305524,McDonald's Breakfast AO Jan - Mar 2025 (YT) - CPV,Mc Donalds Food and Promotions,1.74,760.0,0.0
22099305524,McDonald's Breakfast AO Jan - Mar 2025 (YT) - CPV,McDonalds Food,0.01,2.0,0.0
22099305524,McDonald's Breakfast AO Jan - Mar 2025 (YT) - CPV,restaurants mcdonald's,0.19,70.0,0.0
22101432671,McDonald's 1+1 January 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out,0.01,8.0,0.0
22101432671,McDonald's 1+1 January 2025 (YT) - Bumper,Mc Donalds Food and Promotions,0.14,354.0,0.0
22101432671,McDonald's 1+1 January 2025 (YT) - Bumper,McDonalds Coupons,0.01,23.0,0.0
22101432671,McDonald's 1+1 January 2025 (YT) - Bumper,restaurants mcdonald's,0.09,243.0,0.0
22101473486,McDonald's 1+1 January 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Dinner Out,0.04,10.0,0.0
22101473486,McDonald's 1+1 January 2025 (YT) - CPV,Burger Franchises,0.01,5.0,0.0
22101473486,McDonald's 1+1 January 2025 (YT) - CPV,Fast Food Franchises,0.02,8.0,0.0
22101473486,McDonald's 1+1 January 2025 (YT) - CPV,Fast Food Menus,0.9,423.0,0.0
22101473486,McDonald's 1+1 January 2025 (YT) - CPV,McDonalds Food,0.01,7.0,0.0
22101473486,McDonald's 1+1 January 2025 (YT) - CPV,restaurants mcdonald's,0.25,96.0,0.0
22109053123,Zott Protein Jan - Mar 2025 (YT) - Trueview - CPV,Protein Snacks,0.07,40.0,0.0
22109070190,Zott Protein Jan - Mar 2025 (YT) - Bumper - CPM,Protein Snacks,0.03,38.0,0.0
22123497963,Zott Jogobella Jan - Feb 2025 (YT) - Bumper - CPM,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Dinner Out,0.09,75.0,0.0
22123497963,Zott Jogobella Jan - Feb 2025 (YT) - Bumper - CPM,Dairy Products,0.04,32.0,0.0
22125482779,Zott Monte Jan - Feb 2025 (YT) - Trueview - CPV,Lifestyles & Hobbies › Family-Focused › Home educating parents,0.94,438.0,0.0
22125482779,Zott Monte Jan - Feb 2025 (YT) - Trueview - CPV,"Food & Drink › Food › Sweets, Chocolate & Gum",0.87,290.0,0.0
22129838083,McDonald's McDelivery Jan - Apr 2025 (YT) - Bumper,Food & Dining › Fast Food Cravers,0.33,679.0,0.0
22129838083,McDonald's McDelivery Jan - Apr 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out,0.35,974.0,0.0
22129838083,McDonald's McDelivery Jan - Apr 2025 (YT) - Bumper,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,0.11,144.0,0.0
22129838083,McDonald's McDelivery Jan - Apr 2025 (YT) - Bumper,Mc Donalds Food and Promotions,0.04,114.0,0.0
22129838083,McDonald's McDelivery Jan - Apr 2025 (YT) - Bumper,Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway,0.34,442.0,0.0
22129838083,McDonald's McDelivery Jan - Apr 2025 (YT) - Bumper,restaurants mcdonald's,0.03,83.0,0.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Breakfast Out,0.05,20.0,0.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Dinner Out,0.01,2.0,0.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out,0.67,276.0,0.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,Burger Restaurants,0.24,97.0,0.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,Fast Food Franchises,0.01,2.0,0.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,Fast Food Menus,0.08,49.0,0.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,Mc Donalds Food and Promotions,0.8,348.0,0.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,restaurants mcdonald's,0.05,29.0,0.0
22133251429,DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_15.1.-30.3.,Men Grooming Products,0.02,83.0,0.0
