Account name;Customer ID;Campaign;Campaign ID;Campaign type;Country/Territory (User location);Currency code;Impr.;Clicks;Cost
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen PHEV Jun-Aug 2025 (YT) - Reach Mix - CPM;22718937352;In-stream video;Croatia;EUR;4,491,213;5,801;5361.09
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen Gume Oct - Dec 2025 (PMAX) - CPA;23161140631;Performance Max;Croatia;EUR;1,973,187;21,594;3205.16
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen PHEV Sep - Oct 2025 (YT) - CPM;23005360310;In-stream video;Croatia;EUR;1,304,925;1,438;1600.59
Porsche Seat 2023;883-771-7154;Seat Metlice Oct - Dec 2025 (PMAX) - CPA;23146691471;Performance Max;Denmark;EUR;1;0;0
Porsche Škoda 2023;419-182-5356;Škoda Kodiaq May-Jun 2025 (YT) - CPM;22559093276;In-stream video;Croatia;EUR;2,723,606;1,693;3299.62
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Qatar;EUR;1,060;3;0.17
Porsche Seat 2023;883-771-7154;Seat Gume Mar - Apr 2025 (PMAX) - CPA;22375110178;Performance Max;Brazil;EUR;1;0;0
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;United States;EUR;2;0;0
Porsche Škoda 2023;419-182-5356;Škoda Elroq Apr - May 2025 (PMAX) - CPA;22463831946;Performance Max;Croatia;EUR;3,200,912;22,667;3593.7
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Reunion;EUR;10;0;0
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen Tayron - April/May 2025 (DG) - CPC;22414635975;Demand Gen;Croatia;EUR;7,404,091;96,496;2950.33
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Bulgaria;EUR;76;0;0.02
Porsche Škoda 2023;419-182-5356;Škoda Gume Oct - Dec 2025 (DG) - CPC;23155974167;Demand Gen;Croatia;EUR;3,610,977;47,568;1819.37
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Israel;EUR;422;4;0.29
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Hong Kong;EUR;100;0;0
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Sweden;EUR;49;0;0.01
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Austria;EUR;1,976;0;0.76
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Lithuania;EUR;0;0;0
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;South Korea;EUR;751;13;1.88
Porsche Seat 2023;883-771-7154;Seat Gume Mar - Apr 2025 (PMAX) - CPA;22375110178;Performance Max;Croatia;EUR;618,309;10,062;1257.66
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Nigeria;EUR;4,238;34;3.47
Porsche Cupra 2023;777-456-8213;Cupra BEV - Poticaji - Oct 2025 (DN) - CPC;23074947492;Display;Croatia;EUR;483,063;2,915;368.37
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Netherlands;EUR;52;0;0.01
Porsche Cupra 2023;777-456-8213;Cupra Formentor PHEV - May - Jun 2025 (YT) - CPM;22596525244;In-stream video;Croatia;EUR;3,625,738;3,786;4597.91
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;United States;EUR;219;0;0.09
Porsche Škoda 2023;419-182-5356;Škoda Superb May-Jun 2025 (DG) - CPC;22553033214;Demand Gen;Croatia;EUR;2,426,212;35,223;1199.98
Porsche Škoda 2023;419-182-5356;Škoda Gume Oct - Dec 2025 (PMAX) - CPA;23156041838;Performance Max;Croatia;EUR;744,022;14,365;2764.82
Porsche Seat 2023;883-771-7154;Seat Gume Mar - Apr 2025 (PMAX) - CPA;22375110178;Performance Max;Czechia;EUR;2;0;0
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen Akumulator Nov - Dec 2025 (DG) - CPC;23242081674;Demand Gen;Croatia;EUR;3,419,071;60,828;1845.98
Porsche Škoda 2023;419-182-5356;Škoda Servisni paketi - Ulje Apr - May 2025 (PMAX) - CPA;22428892444;Performance Max;Croatia;EUR;726,271;19,438;1735.38
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Latvia;EUR;43;1;0.07
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Poland;EUR;3,396;17;2.25
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Guadeloupe;EUR;3;0;0
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Macao;EUR;2;0;0
Porsche Seat 2023;883-771-7154;Seat Metlice Apr - May 2025 (DG) - CPC;22379011626;Demand Gen;Croatia;EUR;1,190,162;17,360;503.99
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen Zupčasti remen Oct - Dec 2025 (PMAX) - CPA;23190909996;Performance Max;Croatia;EUR;852,604;16,761;3375.79
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Poland;EUR;296;1;0.09
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Bulgaria;EUR;97;0;0.01
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Portugal;EUR;48;0;0.02
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Netherlands;EUR;244;0;0.1
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Lithuania;EUR;225;4;0.22
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Denmark;EUR;263;1;0.04
Porsche Škoda 2023;419-182-5356;Škoda Servisni paketi - Ulje Apr - May 2025 (DG) - CPC;22425339566;Demand Gen;Croatia;EUR;2,255,544;32,982;1049.78
Porsche Škoda 2023;419-182-5356;Škoda Metlice Oct - Dec 2025 (PMAX) - CPA;23160594388;Performance Max;Croatia;EUR;1,143,977;6,141;865.94
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;United States;EUR;123;3;0.23
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;New Zealand;EUR;8;0;0
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Greece;EUR;2,882;29;1.49
Porsche Škoda 2023;419-182-5356;Škoda Zupčasti remen Oct - Dec 2025 (DG) - CPC;23196329174;Demand Gen;Croatia;EUR;3,962,557;69,919;2489.27
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;New Zealand;EUR;40;1;0.06
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Switzerland;EUR;401;0;0.16
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Portugal;EUR;535;5;0.83
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Croatia;EUR;6,569,004;3,928;1991.54
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Hong Kong;EUR;376;1;0.06
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen Metlice Oct - Dec 2025 (DG) - CPC;23156738063;Demand Gen;Croatia;EUR;2,142,925;30,601;1247.71
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Poland;EUR;443;0;0.06
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Nigeria;EUR;144;0;0.04
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Singapore;EUR;195;2;0.29
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Latvia;EUR;3;0;0
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;New Zealand;EUR;94;1;0.13
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Finland;EUR;55;0;0.02
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;United Kingdom;EUR;250;0;0.09
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;United States;EUR;1,845;12;2.03
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen AE Boost March 2025 (DG) - CPC;22296172251;Demand Gen;Croatia;EUR;2,176,124;42,603;1100.53
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Reunion;EUR;55;0;0
Porsche Škoda 2023;419-182-5356;Škoda Metlice Oct - Dec 2025 (DG) - CPC;23156094650;Demand Gen;Croatia;EUR;772,763;13,295;480.23
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22391080746;Performance Max;Croatia;EUR;744,725;13,376;2040.38
Porsche Seat 2023;883-771-7154;Seat Metlice Oct - Dec 2025 (PMAX) - CPA;23146691471;Performance Max;Croatia;EUR;1,317,771;3,818;578.6
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Luxembourg;EUR;116;1;0.04
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Greece;EUR;25;0;0
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Australia;EUR;60;0;0.02
Porsche Škoda 2023;419-182-5356;Škoda Akumulator Nov - Dec 2025 (PMAX) - CPA;23247325415;Performance Max;Croatia;EUR;2,350,719;14,285;1937.54
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Singapore;EUR;0;0;0
Finish;301-500-4168;Finish Bosch PIP Feb - Mar 2025 (YT) - TrueView - CPV;22183405843;In-stream video;Croatia;EUR;2,167,167;1,756;6401.66
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Germany;EUR;199,997;1,021;187.7
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Denmark;EUR;229;0;0.08
Porsche Seat 2023;883-771-7154;Seat Metlice Oct - Dec 2025 (PMAX) - CPA;23146691471;Performance Max;Luxembourg;EUR;1;0;0
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Ireland;EUR;33;0;0
Porsche Cupra 2023;777-456-8213;Cupra Formentor PHEV - Mar-Apr 2025 (DG) - CPC;22359572836;Demand Gen;Croatia;EUR;3,570,505;75,200;2189.84
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen Zupčasti remen Oct - Dec 2025 (DG) - CPC;23200358572;Demand Gen;Croatia;EUR;4,937,809;94,174;3330.62
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Norway;EUR;518;0;0.14
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Denmark;EUR;7;0;0
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Ireland;EUR;1,647;8;1.52
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Norway;EUR;49;0;0.01
Porsche Cupra 2023;777-456-8213;Cupra Formentor PHEV II - May 2025 (DG) - CPC;22536061637;Demand Gen;Croatia;EUR;3,275,844;68,491;2089.69
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Austria;EUR;26,212;152;24.37
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Slovakia;EUR;816;12;0.92
Porsche Škoda 2023;419-182-5356;Škoda Kodiaq PHEV August 2025 (YT) - CPM;22845894406;In-stream video;Croatia;EUR;2,444,514;2,301;2300.47
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Slovenia;EUR;122,294;662;100.96
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Switzerland;EUR;33;0;0.01
Porsche Škoda 2023;419-182-5356;Škoda Superb May-Jun 2025 (YT) - CPM;22553114580;In-stream video;Croatia;EUR;2,696,228;1,626;3299.48
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Cyprus;EUR;24;0;0.01
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Finland;EUR;379;2;0.12
Porsche Cupra 2023;777-456-8213;Cupra Formentor PHEV - May - Jun 2025 (DG) - CPC;22586352378;Demand Gen;Croatia;EUR;6,244,644;113,248;3149.87
Porsche Seat 2023;883-771-7154;Seat Zupčasti remen Oct - Dec 2025 (PMAX) - CPA;23172967626;Performance Max;Croatia;EUR;2,202,866;9,485;1915.04
Porsche Cupra 2023;777-456-8213;Cupra Range Dec 2025 (GDN) - CPM;23386389997;Display;Croatia;EUR;4,931,860;4,964;1999.97
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Martinique;EUR;5;0;0
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Israel;EUR;7;0;0
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Estonia;EUR;19;1;0.06
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen AE Boost March 2025 (DN) - CPC;22306588951;Display;Croatia;EUR;3,888,242;42,922;3203.7
Porsche Seat 2023;883-771-7154;Seat Metlice Oct - Dec 2025 (DG) - CPC;23151051484;Demand Gen;Croatia;EUR;1,545,176;24,802;961.92
Porsche Seat 2023;883-771-7154;Seat Gume Mar - Apr 2025 (PMAX) - CPA;22375110178;Performance Max;Albania;EUR;1;0;0
Porsche Škoda 2023;419-182-5356;Škoda Zupčasti remen Oct - Dec 2025 (PMAX) - CPA;23196338093;Performance Max;Croatia;EUR;865,991;20,072;2411.44
Porsche Škoda 2023;419-182-5356;Škoda Akumulator Nov - Dec 2025 (DG) - CPC;23242272630;Demand Gen;Croatia;EUR;2,380,916;36,729;1153.96
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Italy;EUR;1,828;1;0.59
CEE//HR//L//HDD Value for Money//Mileage//Weisser Riese;306-851-3764;202506//Weisser Riese//Re-imagine Scent_Deo Fresh//Laundry Monster//video//Bumper;22623704862;In-stream video;Croatia;EUR;7,431,954;13,180;11455.15
Porsche Cupra 2023;777-456-8213;Cupra Formentor PHEV II - May 2025 (PMAX) - CPA;22539651838;Performance Max;Croatia;EUR;719,820;6,291;1450.6
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen AE Boost March 2025 (YT) - Bumper - CPM;22302962088;In-stream video;Croatia;EUR;1,953,493;2,271;2499.98
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Cyprus;EUR;229;0;0
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Luxembourg;EUR;149;1;0.07
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Cyprus;EUR;384;2;0.39
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Switzerland;EUR;2,138;8;1.65
Porsche Cupra 2023;777-456-8213;Cupra Formentor PHEV - Mar-Apr 2025 (PMAX) - CPA;22359900703;Performance Max;Croatia;EUR;4,431,828;15,340;1888.77
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;South Africa;EUR;61;0;0.02
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;United Kingdom;EUR;1,934;6;0.96
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Romania;EUR;62;0;0.01
Finish;301-500-4168;Finish Reckitt PIP Nov 2025 (YT) - CPM - Retargeting;23223501740;In-stream video;Croatia;EUR;819,166;416;2461.14
Porsche Seat 2023;883-771-7154;Seat Ulje Apr - May  2025 (PMAX) - CPA;22379138871;Performance Max;Croatia;EUR;816,526;6,162;937.78
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (YT) - Efficient reach;23155724081;In-stream video;Croatia;EUR;4,407,967;3,594;5598.25
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Lithuania;EUR;12;0;0.01
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen PHEV Sep - Oct 2025 (DG) - CPC;22999073400;Demand Gen;Croatia;EUR;5,729,256;61,442;1811.84
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Malta;EUR;14;0;0
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen PHEV Sep - Oct 2025 (PMAX) - CPA;23005255190;Performance Max;Croatia;EUR;620,843;26,268;2997.34
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;France;EUR;322;0;0.1
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen Akumulator Nov - Dec 2025 (PMAX) - CPA;23247133613;Performance Max;Croatia;EUR;1,188,329;19,788;3087.18
CEE//HR//L//HDD Value for Money//Mileage//Weisser Riese;306-851-3764;202506//Weisser Riese//Re-imagine Scent_Deo Fresh//Laundry Monster//video//Trueview;22623626124;In-stream video;Croatia;EUR;6,352,423;5,352;14402.15
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Slovakia;EUR;1,946;14;1.88
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Iceland;EUR;37;0;0
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Netherlands;EUR;1,994;11;2.18
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Canada;EUR;124;0;0
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Japan;EUR;24;0;0
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Slovakia;EUR;42;0;0.01
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Belgium;EUR;431;2;0.13
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Germany;EUR;4,667;4;1.82
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Italy;EUR;72,585;466;71.85
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Bulgaria;EUR;2,806;11;1.25
Porsche Škoda 2023;419-182-5356;Škoda 130 godina Nov - Dec 2025 (YT) Efficient reach - CPM;23236016321;In-stream video;Croatia;EUR;3,561,582;2,756;4244.6
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Estonia;EUR;21;0;0.01
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Malta;EUR;573;5;0.67
Porsche Cupra 2023;777-456-8213;YT-Cupra-Terramar_2025-view's-23012025-31012025 Formentor;22107432864;In-stream video;Croatia;EUR;429,159;372;825.11
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Israel;EUR;277;1;0.21
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Poland;EUR;3,382;21;1.75
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Japan;EUR;358;1;0.06
Porsche Škoda 2023;419-182-5356;Škoda Superb PHEV August 2025 (YT) - CPM;22845574717;In-stream video;Croatia;EUR;4,285,673;5,396;4800.33
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Saudi Arabia;EUR;1,787;15;0.78
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Sweden;EUR;241;0;0.09
Porsche Škoda 2023;419-182-5356;Škoda Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22391002215;Performance Max;France;EUR;4;0;0
Porsche Volkswagen osobna vozila 2023;570-624-8392;Volkswagen Servisni paketi - Metlice Apr - May 2025 (DG) - CPC;22391036373;Demand Gen;Croatia;EUR;3,034,699;36,247;1199.77
Porsche Seat 2023;883-771-7154;Seat Gume Mar - Apr 2025 (PMAX) - CPA;22375110178;Performance Max;Luxembourg;EUR;2;1;0.75
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Netherlands;EUR;397;0;0
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Singapore;EUR;280;2;0.2
Finish;301-500-4168;Finish Reckitt PIP Oct 2025 (YT) - CPV;23156802396;In-stream video;Croatia;EUR;754,044;894;2999.93
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Spain;EUR;2,396;12;1.52
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Nigeria;EUR;1,844;28;1.31
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Nigeria;EUR;5;0;0
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Qatar;EUR;611;5;0.78
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Sweden;EUR;647;4;0.27
Porsche Volkswagen gospodarska vozila 2023;224-059-6497;Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;Display;Oman;EUR;388;4;0.2
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Singapore;EUR;67;0;0.02
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Lithuania;EUR;269;1;0.11
Porsche Škoda 2023;419-182-5356;Škoda Elroq Apr - May 2025 (DG) - CPC;22470193148;Demand Gen;Croatia;EUR;3,767,573;68,938;2000.18
Porsche Cupra 2023;777-456-8213;GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;Display;Sweden;EUR;1,413;5;0.91
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Qatar;EUR;27;0;0
Porsche Cupra 2023;777-456-8213;Cupra Formentor PHEV - May - Jun 2025 (PMAX) - CPA;22596409384;Performance Max;Croatia;EUR;7,187,267;21,807;2332
Finish;301-500-4168;Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;Display;Australia;EUR;28;0;0
Porsche Cupra 2023;777-456-8213;Cupra Terramar Oct 2025 (DN) - CPM;23160674803;Display;Spain;EUR;322;1;0.1
Porsche Cupra 2023;777-456-8213;Cupra Formentor Jul - Aug 2025 (DG) - CPC;22779402381;Demand Gen;Croatia;EUR;9,409,798;172,138;3500.03
