Account name;Customer ID;Campaign;Campaign ID;Campaign type;Currency code;Campaign start date;Campaign end date;Impr.;Clicks;Cost
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000227_HR_NFC_CellularLuminous630_CO_Feb25_Apr25_fullf_OMD_DigGR_na;22245320049;In-stream video;EUR;17 Feb 2025;13 Apr 2025;2,998,557;8,208;6001.29
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000227_HR_NFC_CellularLuminous630_AW_Feb25_Apr25_fullf_OMD_DigGR_trueview;22249484069;In-stream video;EUR;17 Feb 2025;13 Apr 2025;2,851,370;6,008;6500.98
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000717_HR_NIV_Promotion_AW_Mar25_Mar25_fullf_OMD_DigGR_TrueviewShorts - Female;22284289146;In-stream video;EUR;1 Mar 2025;31 Mar 2025;570,504;879;700.51
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000717_HR_NIV_Promotion_AW_Mar25_Mar25_fullf_OMD_DigGR_TrueviewShorts - Male;22284590328;In-stream video;EUR;1 Mar 2025;31 Mar 2025;784,853;735;1000.43
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000717_HR_NIV_Promotion_AW_Mar25_Mar25_fullf_OMD_DigGR_Bumper - Male;22291389092;In-stream video;EUR;1 Mar 2025;31 Mar 2025;1,378,123;2,949;2000.14
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000717_HR_NIV_Promotion_AW_Mar25_Mar25_fullf_OMD_DigGR_Bumper - Female;22295030785;In-stream video;EUR;1 Mar 2025;31 Mar 2025;884,139;1,597;1300.42
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000085_HR_NSU_UVFace_AW_Mar25_May25_fullf_OMD_DigGR_Bumper;22322179083;In-stream video;EUR;11 Mar 2025;4 May 2025;3,986,200;7,646;8875.46
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000085_HR_NSU_UVFace_CO_Mar25_May25_fullf_OMD_DigGR_Nonskippable Custom;22322350200;In-stream video;EUR;11 Mar 2025;4 May 2025;426,967;1,224;1472.87
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000085_HR_NSU_UVFace_AW_Mar25_May25_fullf_OMD_DigGR_Shorts;22328716745;In-stream video;EUR;11 Mar 2025;4 May 2025;825,610;1,682;433.87
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000085_HR_NSU_UVFace_CO_Mar25_May25_fullf_OMD_DigGR_Nonskippable In-market;22328795888;In-stream video;EUR;11 Mar 2025;4 May 2025;3,265,596;6,081;10886.51
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Bumper;22329334281;In-stream video;EUR;17 Mar 2025;11 May 2025;4,700,787;9,404;9994.85
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Influenceri - VVC;22329610038;In-stream video;EUR;17 Mar 2025;11 May 2025;2,567,797;6,070;4502.07
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_Bumpers;22339259423;In-stream video;EUR;17 Mar 2025;4 May 2025;912,276;1,233;2000.4
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Trueview;22339414513;In-stream video;EUR;17 Mar 2025;11 May 2025;2,902,074;7,112;10000.29
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001506_HR_NBD_Luminous630Body_CO_Mar25_May25_fullf_OMD_DigGR_TrueView;22339436384;In-stream video;EUR;17 Mar 2025;4 May 2025;963,599;1,831;3500.43
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000085_HR_NSU_UVFace_AW_Mar25_May25_fullf_OMD_DigGR_Bumper #2;22343031796;In-stream video;EUR;17 Mar 2025;4 May 2025;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_TrueView;22343045254;In-stream video;EUR;17 Mar 2025;4 May 2025;873,197;789;3000.68
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Female;22356921765;In-stream video;EUR;21 Mar 2025;13 Apr 2025;343,154;775;499.91
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female;22363265963;In-stream video;EUR;21 Mar 2025;13 Apr 2025;180,844;104;500.37
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;Greška2;22363277969;In-stream video;EUR;21 Mar 2025;13 Apr 2025;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000158_HR_NDO_BW(unisex)_CO_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male;22363394816;In-stream video;EUR;21 Mar 2025;13 Apr 2025;768,833;907;1936.78
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000158_HR_NDO_BW(unisex)_CO_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female;22363752698;In-stream video;EUR;21 Mar 2025;13 Apr 2025;660,136;1,055;1937.17
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male;22366896424;In-stream video;EUR;21 Mar 2025;13 Apr 2025;233,696;171;500.32
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Male;22366950856;In-stream video;EUR;21 Mar 2025;13 Apr 2025;421,252;755;499.83
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000033_HR_NCR_Soft_AW_Apr25_Jun25_fullf_OMD_DigGR_TrueView;22419536577;In-stream video;EUR;14 Apr 2025;1 Jun 2025;3,188,543;6,523;7103.6
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000033_HR_NCR_Soft_AW_Apr25_Jun25_fullf_OMD_DigGR_Bumper;22429432504;In-stream video;EUR;14 Apr 2025;1 Jun 2025;4,272,527;8,678;8681.97
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000033_HR_NCR_Soft_CO_Apr25_Jun25_fullf_OMD_DigGR_TrueView;22429642072;In-stream video;EUR;14 Apr 2025;1 Jun 2025;3,041,658;6,073;6765.28
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001594_HR_NFC_Q10DualActionSerum_AW_Apr25_Jun25_fullf_OMD_DigGR_BumperOlder;22439393505;In-stream video;EUR;21 Apr 2025;1 Jun 2025;419,079;1,079;720.41
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001594_HR_NFC_Q10DualActionSerum_AW_Apr25_Jun25_fullf_OMD_DigGR_TrueViewYounger;22439414346;In-stream video;EUR;21 Apr 2025;1 Jun 2025;493,963;452;1620.32
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001594_HR_NFC_Q10DualActionSerum_AW_Apr25_Jun25_fullf_OMD_DigGR_TrueViewOlder;22439426145;In-stream video;EUR;21 Apr 2025;1 Jun 2025;409,151;888;1080.35
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001594_HR_NFC_Q10DualActionSerum_CO_Apr25_Jun25_fullf_OMD_DigGR_TrueViewYounger;22445914925;In-stream video;EUR;21 Apr 2025;1 Jun 2025;1,845,264;3,911;6300.19
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001594_HR_NFC_Q10DualActionSerum_CO_Apr25_Jun25_fullf_OMD_DigGR_TrueViewOlder;22445951240;In-stream video;EUR;21 Apr 2025;1 Jun 2025;1,412,118;5,743;4200.21
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001594_HR_NFC_Q10DualActionSerum_AW_Apr25_Jun25_fullf_OMD_DigGR_BumperYounger;22449249724;In-stream video;EUR;21 Apr 2025;1 Jun 2025;542,622;877;1080.42
CEE//HR//B//Hair Care//Gliss Care//Gliss;373-058-1715;202504//Gliss//Gliss_CAR FH Wonder EU B 25//Gliss_CAR FH Wonder EU B 25//video//TrueView;22484022653;In-stream video;EUR;25 Apr 2025;25 May 2025;2,282,581;3,372;6998.55
CEE//HR//B//Hair Care//Gliss Care//Gliss;373-058-1715;Niš;22484072777;In-stream video;EUR;25 Apr 2025;25 May 2025;0;0;0
CEE//HR//B//Hair Care//Gliss Care//Gliss;373-058-1715;202504//Gliss//Gliss_CAR FH Wonder EU B 25//Gliss_CAR FH Wonder EU B 25//video//Bumper;22489976397;In-stream video;EUR;29 Apr 2025;25 May 2025;2,383,236;4,911;3261.71
CEE//HR//B//Hair Care//Schauma Family//Schauma;764-799-0958;202505//Schauma//Schauma_CAR Long Hair B 25//Schauma_CAR Long Hair B 25//video//Bumper;22524522930;In-stream video;EUR;8 May 2025;5 Oct 2025;5,359,714;10,862;7240.55
CEE//HR//B//Hair Care//Schauma Family//Schauma;764-799-0958;202505//Schauma//Schauma_CAR Long Hair B 25//Schauma_CAR Long Hair B 25//video//Trueview;22530853916;In-stream video;EUR;8 May 2025;5 Oct 2025;4,451,056;2,624;9501.53
CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;187-148-0162;202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Trueview;22533659230;In-stream video;EUR;8 May 2025;30 Jun 2025;2,079,295;1,174;5000.15
CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;187-148-0162;202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Bumper;22533691090;In-stream video;EUR;8 May 2025;30 Jun 2025;2,121,776;4,729;2999.76
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000098_HR_NSU_ProtectMoisture_AW_May25_Jul25_fullf_OMD_DigGR_Shorts-Willnotstart;22545117996;In-stream video;EUR;19 May 2025;20 Jul 2025;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000098_HR_NSU_ProtectMoisture_CO_May25_Jul25_fullf_OMD_DigGR_TrueView;22545157905;In-stream video;EUR;19 May 2025;20 Jul 2025;2,695,530;6,307;9894.41
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000098_HR_NSU_ProtectMoisture_AW_May25_Jul25_fullf_OMD_DigGR_Bumper;22551416534;In-stream video;EUR;19 May 2025;20 Jul 2025;2,855,595;4,927;5281.77
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000098_HR_NSU_ProtectMoisture_AW_May25_Jul25_fullf_OMD_DigGR_Shorts;22551494846;In-stream video;EUR;19 May 2025;20 Jul 2025;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000098_HR_NSU_ProtectMoisture_CO_May25_Jul25_fullf_OMD_DigGR_Shorts;22551605888;In-stream video;EUR;19 May 2025;20 Jul 2025;518,281;1,508;250.66
CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil;284-348-0597;202505//Persil//Persil_FCN YAGYB ANZ & EU B 25//YAGYB ANZ & EU//video//Trueview;22592916878;In-stream video;EUR;23 May 2025;30 Aug 2025;6,631,590;10,386;13999.13
CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil;284-348-0597;202505//Persil//Persil_FCN YAGYB ANZ & EU B 25//YAGYB ANZ & EU//video//Bumper;22592918381;In-stream video;EUR;23 May 2025;30 Aug 2025;8,852,533;19,771;11608.22
CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;187-148-0162;202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Trueview;22594564050;In-stream video;EUR;26 May 2025;17 Aug 2025;1,383,150;302;3246.12
CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;187-148-0162;202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Bumper;22594603356;In-stream video;EUR;26 May 2025;17 Aug 2025;1,603,504;3,416;2163.8
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000031_HR_NBD_Q10Firming_AW_Jun25_Jul25_fullf_OMD_DigGR_Shorts;22599321744;In-stream video;EUR;2 Jun 2025;20 Jul 2025;1,811,838;3,521;3052.92
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000286_HR_NFL_MicellarExtra_AW_Jun25_Jul25_fullf_OMD_DigGR_Bumper_delete;22601539658;In-stream video;EUR;2 Jun 2025;27 Jul 2025;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000286_HR_NFL_MicellarExtra_AW_Jun25_Jul25_fullf_OMD_DigGR_Bumper;22601549246;In-stream video;EUR;2 Jun 2025;27 Jul 2025;786,812;980;1600.13
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000286_HR_NFL_MicellarExtra_AW_Jun25_Jul25_fullf_OMD_DigGR_Trueview;22601582282;In-stream video;EUR;2 Jun 2025;27 Jul 2025;595,536;683;1600.01
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000286_HR_NFL_MicellarExtra_CO_Jun25_Jul25_fullf_OMD_DigGR_Shorts;22601647835;In-stream video;EUR;2 Jun 2025;27 Jul 2025;1,055,685;2,814;700.44
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000286_HR_NFL_MicellarExtra_CO_Jun25_Jul25_fullf_OMD_DigGR_Trueview;22601760185;In-stream video;EUR;2 Jun 2025;27 Jul 2025;1,781,591;2,077;6499.08
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000031_HR_NBD_Q10Firming_AW_Jun25_Jul25_fullf_OMD_DigGR_Bumper;22605577634;In-stream video;EUR;2 Jun 2025;20 Jul 2025;4,584,088;8,367;8596.68
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000031_HR_NBD_Q10Firming_AW_Jun25_Jul25_fullf_OMD_DigGR_Trueview;22609346806;In-stream video;EUR;2 Jun 2025;20 Jul 2025;5,623,017;15,672;12348.11
CEE//HR//B//Hair Care//Gliss Care//Gliss;373-058-1715;202506//Gliss//Gliss_CAR Liquid Silk LX 24//Gliss_CAR Liquid Silk LX//video//TrueView;22629454076;In-stream video;EUR;2 Jun 2025;11 Aug 2025;3,027,352;3,727;7458.56
CEE//HR//B//Hair Care//Gliss Care//Gliss;373-058-1715;202506//Gliss//Gliss_CAR Liquid Silk LX 24//Gliss_CAR Liquid Silk LX//video//Bumper;22629474629;In-stream video;EUR;2 Jun 2025;11 Aug 2025;3,515,363;7,204;4941.48
CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;187-148-0162;202505//Syoss Care//Syoss_CAR Keratin RL 25//Syoss_CAR Keratin RL 25//video//Bumper;22632678660;In-stream video;EUR;4 Jun 2025;21 Sept 2025;7,215,756;17,032;10808.02
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001642_HR_NFC_Luminous630Glow_AW_Jun25_Aug25_fullf_OMD_DigGR_Trueview;22637616678;In-stream video;EUR;16 Jun 2025;24 Aug 2025;2,653,588;4,825;7500.18
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000033_HR_NCR_Soft_AW_Jun25_Aug25_fullf_OMD_DigGR_Bumper;22642254895;In-stream video;EUR;16 Jun 2025;17 Aug 2025;3,133,659;5,110;6400.73
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000033_HR_NCR_Soft_AW_Jun25_Aug25_fullf_OMD_DigGR_Trueview;22642276246;In-stream video;EUR;16 Jun 2025;17 Aug 2025;2,369,484;3,376;6400.58
CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;187-148-0162;202505//Syoss Care//Syoss_CAR Keratin RL 25//Syoss_CAR Keratin RL 25//video//Trueview;22642352104;In-stream video;EUR;4 Jun 2025;21 Sept 2025;5,521,544;6,179;13711.21
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001642_HR_NFC_Luminous630Glow_CO_Jun25_Aug25_fullf_OMD_DigGR_Shorts;22643794958;In-stream video;EUR;16 Jun 2025;24 Aug 2025;1,247,772;3,444;1287.5
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001642_HR_NFC_Luminous630Glow_CO_Jun25_Aug25_fullf_OMD_DigGR_NonskipTrueview_deleted;22643878046;In-stream video;EUR;16 Jun 2025;24 Aug 2025;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001642_HR_NFC_Luminous630Glow_AW_Jun25_Aug25_fullf_OMD_DigGR_Bumper;22647377695;In-stream video;EUR;16 Jun 2025;24 Aug 2025;3,501,414;6,226;7499.69
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001632_HR_NFC_CellularSerumRange_AW_Jun25_Aug25_fullf_OMD_DigGR_Shortswillnotstart;22669648706;In-stream video;EUR;23 Jun 2025;3 Aug 2025;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001632_HR_NFC_CellularSerumRange_AW_Jun25_Aug25_fullf_OMD_DigGR_Bumper;22673043328;In-stream video;EUR;23 Jun 2025;3 Aug 2025;2,418,500;5,036;5497.81
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001632_HR_NFC_CellularSerumRange_AW_Jun25_Aug25_fullf_OMD_DigGR_TrueView;22673212687;In-stream video;EUR;23 Jun 2025;3 Aug 2025;1,421,076;1,877;5500.45
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001642_HR_NFC_Luminous630Glow_CO_Jun25_Aug25_fullf_OMD_DigGR_Trueview;22686046442;In-stream video;EUR;17 Jun 2025;24 Aug 2025;4,512,157;11,287;13647.9
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001487_HR_NME_MensCareVariousProducts_AW_Jun25_Aug25_fullf_OMD_DigGR_Bumper;22701067602;In-stream video;EUR;30 Jun 2025;17 Aug 2025;7,060,434;14,555;11994.29
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001487_HR_NME_MensCareVariousProducts_AW_Jun25_Aug25_fullf_OMD_DigGR_TrueViewdelete;22707005429;In-stream video;EUR;30 Jun 2025;17 Aug 2025;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001487_HR_NME_MensCareVariousProducts_AW_Jun25_Aug25_fullf_OMD_DigGR_TrueView;22707031568;In-stream video;EUR;30 Jun 2025;17 Aug 2025;5,965,313;13,130;11997.8
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001487_HR_NME_MensCareVariousProducts_AW_Jun25_Aug25_fullf_OMD_DigGR_Shorts;22710781375;In-stream video;EUR;30 Jun 2025;17 Aug 2025;2,090,687;2,255;1500.92
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001637_HR_NFC_Q10UVSerum_AW_Jul25_Aug25_fullf_OMD_DigGR_VRC;22759159350;In-stream video;EUR;14 Jul 2025;24 Aug 2025;5,554,182;8,736;10100.06
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001630_HR_NDO_DermaControl(unisex)_AW_Aug25_Oct25_fullf_OMD_DigGR_VRCM_oKPI;22867060452;In-stream video;EUR;18 Aug 2025;12 Oct 2025;2,435,491;2,416;2701.24
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001630_HR_NDO_DermaControl(unisex)_AW_Aug25_Oct25_fullf_OMD_DigGR_VRCF_oKPI;22876405666;In-stream video;EUR;18 Aug 2025;12 Oct 2025;4,069,427;5,321;6001.2
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001636_HR_NFC_CellularEpigenetics_AW_Sep25_Oct25_fullf_OMD_DigGR_VRC_oKPI;22911143511;In-stream video;EUR;1 Sept 2025;31 Oct 2025;5,311,486;7,356;8805.99
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001636_HR_NFC_CellularEpigenetics_CO_Sep25_Oct25_fullf_OMD_DigGR_Non-SkippableCANCELLEDDNU;22911184062;In-stream video;EUR;1 Sept 2025;31 Oct 2025;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001636_HR_NFC_CellularEpigenetics_CO_Sep25_Oct25_fullf_OMD_DigGR_TrueView_oKPI;22928895972;In-stream video;EUR;1 Sept 2025;31 Oct 2025;1,256,267;2,188;2860.6
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001630_HR_NDO_DermaControl(unisex)_AW_Jan26_Feb26_fullf_OMD_DigGR_VRCF;23322449680;In-stream video;EUR;5 Jan 2026;22 Feb 2026;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001630_HR_NDO_DermaControl(unisex)_AW_Jan26_Feb26_fullf_OMD_DigGR_VRCM;23322449917;In-stream video;EUR;5 Jan 2026;22 Feb 2026;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000227_HR_NFC_CellularLuminous630_AW_Jan26_Feb26_fullf_OMD_DigGR_Younger;23322567292;In-stream video;EUR;15 Jan 2026;23 Feb 2026;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000227_HR_NFC_CellularLuminous630_AW_Jan26_Feb26_fullf_OMD_DigGR_Older;23322606388;In-stream video;EUR;15 Jan 2026;23 Feb 2026;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_001636_HR_NFC_CellularEpigenetics_AW_Feb26_Mar26_fullf_OMD_DigGR_VRC;23354834050;In-stream video;EUR;2 Feb 2026;22 Mar 2026;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000055_HR_NBD_BodyMilk_AW_Feb26_Mar26_fullf_OMD_DigGR_VRC;23496037882;In-stream video;EUR;2 Feb 2026;9 Mar 2026;0;0;0
HR_Nivea_YouTube_x_OMD_EUR;540-172-1511;T03_000717_HR_NIV_Promotion_CO_Mar24_Mar24_fullf_OMD_DemandGen;21057227751;Demand Gen;EUR;1 Mar 2024;31 Mar 2024;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW49 December 2022 (DN) - CPC;19179495309;Display;EUR;9 Dec 2022;18 Dec 2022;0;0;0
UHU EUR;157-361-8550;UHU BTS August 2021 (DN) - Awareness - Viewable CPM;19403485626;Display;EUR;28 Dec 2022;28 Dec 2022;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW 1 January 2022 (DN) - CPC;19537366547;Display;EUR;9 Jan 2023;18 Jan 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW3 January 2023 (DN) - CPC;19592327756;Display;EUR;20 Jan 2023;29 Jan 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW6 February 2023 (DN) - CPC;19650937374;Display;EUR;10 Feb 2023;19 Feb 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis SDXXL February KW8 2023 (DN) - CPC;19722046984;Display;EUR;24 Feb 2023;26 Feb 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW11 March 2023 (DN) - CPC;19782277634;Display;EUR;10 Mar 2023;19 Mar 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis SDXXL KW12 March 2023 (DN) - CPC;19860738606;Display;EUR;24 Mar 2023;26 Mar 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW15 April 2023 (DN) - CPC;19969181027;Display;EUR;14 Apr 2023;23 Apr 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Otvorenje Rijeka KW16 April 2023 (DN) - CPC;19986719454;Display;EUR;19 Apr 2023;23 Apr 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Otvorenje Vinkovci KW17 April 2023 (DN) - CPC;20030863828;Display;EUR;24 Apr 2023;26 Apr 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Otvorenje Vinkovci 2 KW17 April 2023 (DN) - CPC;20035108789;Display;EUR;27 Apr 2023;2 May 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW19 May 2023 (DN) - CPC;20120731345;Display;EUR;12 May 2023;21 May 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Otvorenje Sesvete May 2023 (DN) - CPC;20153163515;Display;EUR;18 May 2023;31 May 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis SDXXL KW21 May 2023 (DN) - CPC;20195459174;Display;EUR;26 May 2023;28 May 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Otvorenje Osijek KW22 May - Jun 2023 (DN) - CPC;20202527423;Display;EUR;27 May 2023;3 Jun 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis SDXXL KW 23 June 2023 (DN) - CPC;20255883260;Display;EUR;7 Jun 2023;11 Jun 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW24 June 2023 (DN) - CPC;20279181796;Display;EUR;16 Jun 2023;25 Jun 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW26 Jun - Jul 2023 (DN) - CPC;20324773663;Display;EUR;30 Jun 2023;9 Jul 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis SDXXL KW 28 July 2023 (DN) - CPC;20363432348;Display;EUR;13 Jul 2023;15 Jul 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW29 July 2023 (DN) - CPC;20369660604;Display;EUR;19 Jul 2023;25 Jul 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW31 August 2023 (DN) - CPC;20412040307;Display;EUR;2 Aug 2023;8 Aug 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW 34 August 2023 (DN) - CPC;20488889917;Display;EUR;23 Aug 2023;29 Aug 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi letak KW 36 August 2023 (DN) - CPC;20516785650;Display;EUR;6 Sept 2023;12 Sept 2023;0;0;0
SMAC EUR;506-141-4968;SMAC Konzum September 2023 (DN) - CPC;20521897823;Display;EUR;5 Sept 2023;15 Sept 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis SDXXL KW38 September 2023 (DN) - CPC;20574832753;Display;EUR;21 Sept 2023;24 Sept 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis SDXXL KW40 October 2023 (DN) - CPC;20616272337;Display;EUR;5 Oct 2023;8 Oct 2023;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis Digi Letak KW41 October 2023 (DN) - CPC;20650078984;Display;EUR;11 Oct 2023;17 Oct 2023;0;0;0
UHU EUR;157-361-8550;UHU BTS Aug - Sep 2025 (DN) - CPM;22917978217;Display;EUR;18 Aug 2025;14 Sept 2025;11,143,186;11,706;1799.49
Hervis Croatia EUR;604-083-0641;Hervis Poklon Kartice December 2025 - (DN) - CPM;23357588354;Display;EUR;12 Dec 2025;24 Dec 2025;5,664,597;4,622;1533.87
Hervis Croatia EUR;604-083-0641;Hervis January 2026  - (DN) - CPM;23445037564;Display;EUR;9 Jan 2026;31 Jan 2026;0;0;0
Hervis Croatia EUR;604-083-0641;Hervis SportsClub February 2026 - (DN) - CPM;23535095704;Display;EUR;7 Feb 2026;10 Feb 2026;0;0;0
