Window_Start,Window_End,Account_ID,Account_Name,Campaign_ID,Campaign,Brand,Type,Target,Bid_Strategy,Cost,Impressions,Reach,Avg_Frequency
2025-01-01,2025-04-01,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,7895.044428,3609521,926097,4.720983871
2025-01-01,2025-04-01,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,5592.787106,4478208,1286535,3.660225334
2025-01-01,2025-04-01,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,9657.699859,4122770,977855,5.006134856
2025-01-01,2025-04-01,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591754,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,6343.692037,4809076,1299450,3.834697757
2025-01-08,2025-04-08,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,8176.890845,3661157,932007,4.745844184
2025-01-08,2025-04-08,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,5773.402281,4540405,1289523,3.688774066
2025-01-08,2025-04-08,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,10497.97017,4474732,1015423,5.222890362
2025-01-08,2025-04-08,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591754,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,6868.445119,5214055,1341925,4.020157609
2025-01-15,2025-04-15,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,7536.891346,3274062,868177,4.539312836
2025-01-15,2025-04-15,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,5311.675001,4062489,1201696,3.523341178
2025-01-15,2025-04-15,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,10497.97017,4474732,1015423,5.222890362
2025-01-15,2025-04-15,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591754,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,6868.445119,5214055,1341925,4.020157609
2025-01-22,2025-04-22,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,6895.9921,2944339,816184,4.320482881
2025-01-22,2025-04-22,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,4854.10045,3686385,1132706,3.373290156
2025-01-22,2025-04-22,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,10497.97017,4474732,1015423,5.222890362
2025-01-22,2025-04-22,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591754,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,6868.445119,5214055,1341925,4.020157609
2025-01-29,2025-04-29,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,6255.741051,2672777,771262,4.131900703
2025-01-29,2025-04-29,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,4395.166971,3345860,1065817,3.246193296
2025-01-29,2025-04-29,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,9537.5497,4064205,960600,4.995489278
2025-01-29,2025-04-29,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591754,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,6229.453235,4708816,1257697,3.864952369
2025-02-05,2025-05-06,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,5615.998317,2396249,722617,3.938022493
2025-02-05,2025-05-06,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,3930.95933,2984941,991960,3.102923505
2025-02-05,2025-05-06,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,8574.730322,3655896,903319,4.75757512
2025-02-05,2025-05-06,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591754,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,5581.248141,4206914,1180177,3.670209638
2025-02-12,2025-05-13,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,4977.858105,2125072,680761,3.695342418
2025-02-12,2025-05-13,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,3472.219905,2645570,927701,2.937101501
2025-02-12,2025-05-13,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,7619.561795,3256649,856607,4.452431512
2025-02-12,2025-05-13,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591754,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,4940.450032,3740633,1112197,3.457031443
2025-02-12,2025-05-13,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22533659230,202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,471.316217,207311,156935,1.586159875
2025-02-12,2025-05-13,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22533691090,202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,287.466255,220226,153492,1.498273526
2025-02-19,2025-05-20,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,4334.99528,1851905,633879,3.442926805
2025-02-19,2025-05-20,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,3019.202875,2309251,858709,2.763915366
2025-02-19,2025-05-20,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,6653.13877,2849919,800797,4.146927374
2025-02-19,2025-05-20,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591754,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,4307.873701,3270790,1036435,3.237386812
2025-02-19,2025-05-20,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22533659230,202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,1117.262909,482852,275328,2.07977031
2025-02-19,2025-05-20,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22533691090,202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,682.174589,513666,282615,1.870215664
2025-02-26,2025-05-27,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,3689.948385,1580256,589080,3.153334012
2025-02-26,2025-05-27,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,2566.797127,1981092,795435,2.557513813
2025-02-26,2025-05-27,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,5685.462254,2449626,752765,3.780414871
2025-02-26,2025-05-27,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591754,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,3672.821725,2814249,967330,2.981357965
2025-02-26,2025-05-27,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22533659230,202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,1692.32116,724556,353517,2.420211758
2025-02-26,2025-05-27,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22533691090,202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,890.967086,667002,332755,2.056594191
2025-02-26,2025-05-27,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22594564050,202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,37.18884,11312,13039,1.052994862
2025-02-26,2025-05-27,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22594603356,202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,3.751783,2590,2233,1.173309449
2025-03-05,2025-06-03,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,3045.021148,1312466,541707,2.838623093
2025-03-05,2025-06-03,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,2119.355796,1656656,721459,2.353814978
2025-03-05,2025-06-03,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,4716.680239,2046486,695729,3.405298615
2025-03-05,2025-06-03,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591754,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,3048.137948,2355184,881338,2.733980607
2025-03-05,2025-06-03,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22533659230,202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,2342.148768,998377,418161,2.797575575
2025-03-05,2025-06-03,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22533691090,202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,1228.566881,914703,399342,2.343690371
2025-03-05,2025-06-03,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22594564050,202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,305.565571,124792,109026,1.34635775
2025-03-05,2025-06-03,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22594603356,202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,204.747503,150445,106163,1.452238539
2025-03-12,2025-06-10,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,2401.177948,1026998,476063,2.520603366
2025-03-12,2025-06-10,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,1663.850157,1296948,617510,2.147411378
2025-03-12,2025-06-10,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,3748.11329,1606164,617780,3.003094953
2025-03-12,2025-06-10,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591754,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,2411.871165,1856075,761065,2.488631063
2025-03-12,2025-06-10,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22533659230,202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,2958.211458,1254111,489160,2.991350478
2025-03-12,2025-06-10,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22533691090,202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,1573.891439,1165047,474687,2.50457038
2025-03-12,2025-06-10,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22594564050,202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,577.651081,239071,171704,1.630637609
2025-03-12,2025-06-10,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22594603356,202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,365.76333,269450,165874,1.658373223
2025-03-12,2025-06-10,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22632678660,202505//Syoss Care//Syoss_CAR Keratin RL 25//Syoss_CAR Keratin RL 25//video//Bumper,Syoss,YouTube In-Stream,65+ | All,tCPM,264.381771,190381,124398,1.548039358
2025-03-12,2025-06-10,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22642352104,202505//Syoss Care//Syoss_CAR Keratin RL 25//Syoss_CAR Keratin RL 25//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,660.514837,270988,184869,1.647193418
2025-03-19,2025-06-17,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,1756.585212,745466,390712,2.224390344
2025-03-19,2025-06-17,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,1210.708296,947114,501379,1.925972169
2025-03-19,2025-06-17,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,2778.493266,1183059,515189,2.641250104
2025-03-19,2025-06-17,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591754,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,1780.07165,1367451,630470,2.207148635
2025-03-19,2025-06-17,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22533659230,202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,3631.500316,1525043,565075,3.1373446
2025-03-19,2025-06-17,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22533691090,202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,2030.870094,1479889,573181,2.629654507
2025-03-19,2025-06-17,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22594564050,202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,851.554128,355729,226405,1.83267154
2025-03-19,2025-06-17,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22594603356,202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,532.313798,387204,218040,1.811823519
2025-03-19,2025-06-17,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22632678660,202505//Syoss Care//Syoss_CAR Keratin RL 25//Syoss_CAR Keratin RL 25//video//Bumper,Syoss,YouTube In-Stream,65+ | All,tCPM,919.268028,641510,337009,1.921337412
2025-03-19,2025-06-17,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22642352104,202505//Syoss Care//Syoss_CAR Keratin RL 25//Syoss_CAR Keratin RL 25//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,1515.733796,617965,351449,1.984199699
2025-03-26,2025-06-24,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22082564343,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,1111.356474,470856,291276,1.89103462
2025-03-26,2025-06-24,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22088715767,202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper,Syoss,YouTube Bumper,65+ | All,tCPM,759.567654,600473,375874,1.626502498
2025-03-26,2025-06-24,187-148-0162,CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color,22142591751,202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview,Syoss,YouTube Non-Skip,65+ | All,tCPM,1813.596943,769161,399133,2.222717741
